id,psgc,type,name
1350626027,,4,San Jose
1350626028,,4,San Pablo
1350626029,,4,San Pedro
1350626030,,4,Santa Lucia
1350626031,,4,Sarmingan
1350626032,,4,Sucoc
1350626033,,4,Sulvec
1350626034,,4,Turod
1350627000,,3,Quirino
1350627001,,4,Banoen
1350627002,,4,Cayus
1350627003,,4,Lamag
1350627004,,4,Legleg
1350627005,,4,Malideg
1350627006,,4,Namitpit
1350627007,,4,Patiacan
1350627008,,4,Patungcaleo
1350627009,,4,Suagayan
1350628000,,3,Salcedo
1350628001,,4,Atabay
1350628002,,4,Balidbid
1350628003,,4,Baluarte
1350628004,,4,Baybayading
1350628005,,4,Boguibog
1350628006,,4,Bulala-Leguey
1350628007,,4,Calangcuasan
1350628008,,4,Culiong
1350628009,,4,Dinaratan
1350628010,,4,Kaliwakiw
1350628011,,4,Kinmarin
1350628012,,4,Lucbuban
1350628013,,4,Madarang
1350628014,,4,Maligcong
1350628015,,4,Pias
1350628016,,4,Poblacion Norte
1350628017,,4,Poblacion Sur
1350628018,,4,San Gaspar
1350628019,,4,San Tiburcio
1350628020,,4,Sorioan
1350628021,,4,Ubbog
1350629000,,3,San Emilio
1350629001,,4,Cabaroan
1350629002,,4,Kalumsing
1350629003,,4,Lancuas
1350629004,,4,Matibuey
1350629005,,4,Paltoc
1350629006,,4,San Miliano
1350629007,,4,Sibsibbu
1350629008,,4,Tiagan
1350630000,,3,San Esteban
1350630001,,4,Ansad
1350630002,,4,Apatot
1350630003,,4,Bateria
1350630004,,4,Cabaroan
1350630005,,4,Cappa-Cappa
1350630006,,4,Poblacion
1350630007,,4,San Nicolas
1350630008,,4,San Pablo
1350630009,,4,San Rafael
1350630010,,4,Villa Quirino
1350631000,,3,San Ildefonso
1350631001,,4,Arnap
1350631002,,4,Bahet
1350631003,,4,Belen
1350631004,,4,Bungro
1350631005,,4,Busiing Norte
1350631006,,4,Busiing Sur
1350631007,,4,Dongalo
1350631008,,4,Gongogong
1350631009,,4,Iboy
1350631010,,4,Kinamantirisan
1350631011,,4,Otol-Patac
1350631012,,4,Poblacion East
1350631013,,4,Poblacion West
1350631014,,4,Sagneb
1350631015,,4,Sagsagat
1350632000,,3,San Juan
1350632001,,4,Asilang
1350632002,,4,Bacsil
1350632003,,4,Baliw
1350632004,,4,Bannuar
1350632005,,4,Barbar
1350632006,,4,Cabanglotan
1350632007,,4,Cacandongan
1350632008,,4,Camanggaan
1350632009,,4,Camindoroan
1350632010,,4,Caronoan
1350632011,,4,Darao
1350632012,,4,Dardarat
1350632013,,4,Guimod Norte
1350632014,,4,Guimod Sur
1350632015,,4,Immayos Norte
1350632016,,4,Immayos Sur
1350632017,,4,Labnig
1350632018,,4,Lapting
1350632019,,4,Lira
1350632020,,4,Malamin
1350632021,,4,Muraya
1350632022,,4,Nagsabaran
1350632023,,4,Nagsupotan
1350632024,,4,Pandayan
1350632025,,4,Refaro
1350632026,,4,Resurreccion
1350632027,,4,Sabangan
1350632028,,4,San Isidro
1350632029,,4,Saoang
1350632030,,4,Solotsolot
1350632031,,4,Sunggiam
1350632032,,4,Surngit
1350633000,,3,San Vicente
1350633001,,4,Bantaoay
1350633002,,4,Bayubay Norte
1350633003,,4,Bayubay Sur
1350633004,,4,Lubong
1350633005,,4,Poblacion
1350633006,,4,Pudoc
1350633007,,4,San Sebastian
1350634000,,3,Santa Catalina
1350634001,,4,Cabaroan
1350634002,,4,Cabittaogan
1350634003,,4,Cabuloan
1350634004,,4,Pangada
1350634005,,4,Paratong
1350634006,,4,Poblacion
1350634007,,4,Sinabaan
1350634008,,4,Subec
1350634009,,4,Tamorong
1350635000,,3,Santa Cruz
1350635001,,4,Amarao
1350635002,,4,Babayoan
1350635003,,4,Bacsayan
1350635004,,4,Banay
1350635005,,4,Bayugao Este
1350635006,,4,Bayugao Oeste
1350635007,,4,Besalan
1350635008,,4,Bugbuga
1350635009,,4,Calaoaan
1350635010,,4,Camanggaan
1350635011,,4,Candalican
1350635012,,4,Capariaan
1350635013,,4,Casilagan
1350635014,,4,Coscosnong
1350635015,,4,Daligan
1350635016,,4,Dili
1350635017,,4,Gabor Norte
1350635018,,4,Gabor Sur
1350635019,,4,Lalong
1350635020,,4,Lantag
1350635021,,4,Las-Ud
1350635022,,4,Mambog
1350635023,,4,Mantanas
1350635024,,4,Nagtengnga
1350635025,,4,Padaoil
1350635026,,4,Paratong
1350635027,,4,Pattiqui
1350635028,,4,Pidpid
1350635029,,4,Pilar
1350635030,,4,Pinipin
1350635031,,4,Poblacion Este
1350635032,,4,Poblacion Norte
1350635033,,4,Poblacion Sur
1350635034,,4,Poblacion Weste
1350635035,,4,Quinfermin
1350635036,,4,Quinsoriano
1350635037,,4,Sagat
1350635038,,4,San Antonio
1350635039,,4,San Jose
1350635040,,4,San Pedro
1350635041,,4,Saoat
1350635042,,4,Sevilla
1350635043,,4,Sidaoen
1350635044,,4,Suyo
1350635045,,4,Tampugo
1350635046,,4,Turod
1350635047,,4,Villa Garcia
1350635048,,4,Villa Hermosa
1350635049,,4,Villa Laurencia
1350636000,,3,Santa Lucia
1350636001,,4,Alincaoeg
1350636002,,4,Angkileng
1350636003,,4,Arangin
1350636004,,4,Ayusan
1350636005,,4,Banbanaba
1350636006,,4,Bani
1350636007,,4,Bao-As
1350636008,,4,Barangobong
1350636009,,4,Buliclic
1350636010,,4,Burgos
1350636011,,4,Cabaritan
1350636012,,4,Catayagan
1350636013,,4,Conconig East
1350636014,,4,Conconig West
1350636015,,4,Damacuag
1350636016,,4,Luba
1350636017,,4,Lubong
1350636018,,4,Nagrebcan
1350636019,,4,Nagtablaan
1350636020,,4,Namatican
1350636021,,4,Nangalisan
1350636022,,4,Palali Norte
1350636023,,4,Palali Sur
1350636024,,4,Paoc Norte
1350636025,,4,Paoc Sur
1350636026,,4,Paratong
1350636027,,4,Pila East
1350636028,,4,Pila West
1350636029,,4,Quinabalayangan
1350636030,,4,Ronda
1350636031,,4,Sabuanan
1350636032,,4,San Juan
1350636033,,4,San Pedro
1350636034,,4,Sapang
1350636035,,4,Suagayan
1350636036,,4,Vical
1350637000,,3,Santa Maria
1350637001,,4,Ag-Agrao
1350637002,,4,Ampuagan
1350637003,,4,Baballasioan
1350637004,,4,Baliw Daya
1350637005,,4,Baliw Laud
1350637006,,4,Bia-O
1350637007,,4,Butir
1350637008,,4,Cabaroan
1350637009,,4,Danuman East
1350637010,,4,Danuman West
1350637011,,4,Dunglayan
1350637012,,4,Gusing
1350637013,,4,Langaoan
1350637014,,4,Laslasong Norte
1350637015,,4,Laslasong Sur
1350637016,,4,Laslasong West
1350637017,,4,Lesseb
1350637018,,4,Lingsat
1350637019,,4,Lubong
1350637020,,4,Maynganay Norte
1350637021,,4,Maynganay Sur
1350637022,,4,Nagsayaoan
1350637023,,4,Nagtupacan
1350637024,,4,Nalvo
1350637025,,4,Pacang
1350637026,,4,Penned
1350637027,,4,Poblacion Norte
1350637028,,4,Poblacion Sur
1350637029,,4,Silag
1350637030,,4,Sumagui
1350637031,,4,Suso
1350637032,,4,Tangaoan
1350637033,,4,Tinaan
1350638000,,3,Santa
1350638001,,4,Ampandula
1350638002,,4,Banaoang
1350638003,,4,Basug
1350638004,,4,Bucalag
1350638005,,4,Cabangaran
1350638006,,4,Calungboyan
1350638007,,4,Casiber
1350638008,,4,Dammay
1350638009,,4,Labut Norte
1350638010,,4,Labut Sur
1350638011,,4,Mabilbila Norte
1350638012,,4,Mabilbila Sur
1350638013,,4,Magsaysay District
1350638014,,4,Manueva
1350638015,,4,Marcos
1350638016,,4,Nagpanaoan
1350638017,,4,Namalangan
1350638018,,4,Oribi
1350638019,,4,Pasungol
1350638020,,4,Quezon
1350638021,,4,Quirino
1350638022,,4,Rancho
1350638023,,4,Rizal
1350638024,,4,Sacuyya Norte
1350638025,,4,Sacuyya Sur
1350638026,,4,Tabucolan
1350639000,,3,Santiago
1350639001,,4,Al-Aludig
1350639002,,4,Ambucao
1350639003,,4,Baybayabas
1350639004,,4,Bigbiga
1350639005,,4,Bulbulala
1350639006,,4,Busel-Busel
1350639007,,4,Butol
1350639008,,4,Caburao
1350639009,,4,Dan-Ar
1350639010,,4,Gabao
1350639011,,4,Guinabang
1350639012,,4,Imus
1350639013,,4,Lang-Ayan
1350639014,,4,Mambug
1350639015,,4,Nalasin
1350639016,,4,Olo-Olo Norte
1350639017,,4,Olo-Olo Sur
1350639018,,4,Poblacion Norte
1350639019,,4,Poblacion Sur
1350639020,,4,Sabangan
1350639021,,4,Salincub
1350639022,,4,San Jose
1350639023,,4,San Roque
1350639024,,4,Ubbog
1350640000,,3,Santo Domingo
1350640001,,4,Binalayangan
1350640002,,4,Binongan
1350640003,,4,Borobor
1350640004,,4,Cabaritan
1350640005,,4,Cabigbigaan
1350640006,,4,Calautit
1350640007,,4,Calay-Ab
1350640008,,4,Camestizoan
1350640009,,4,Casili
1350640010,,4,Flora
1350640011,,4,Lagatit
1350640012,,4,Laoingen
1350640013,,4,Lussoc
1350640014,,4,Nagbettedan
1350640015,,4,Naglaoa-An
1350640016,,4,Nalasin
1350640017,,4,Nambaran
1350640018,,4,Nanerman
1350640019,,4,Napo
1350640020,,4,Padu Chico
1350640021,,4,Padu Grande
1350640022,,4,Paguraper
1350640023,,4,Panay
1350640024,,4,Pangpangdan
1350640025,,4,Parada
1350640026,,4,Paras
1350640027,,4,Poblacion
1350640028,,4,Puerta Real
1350640029,,4,Pussuac
1350640030,,4,Quimmarayan
1350640031,,4,San Pablo
1350640032,,4,Santa Cruz
1350640033,,4,Santo Tomas
1350640034,,4,Sived
1350640035,,4,Suksukit
1350640036,,4,Vacunero
1350641000,,3,Sigay
1350641001,,4,Abaccan
1350641002,,4,Mabileg
1350641003,,4,Matallucod
1350641004,,4,Poblacion
1350641005,,4,San Elias
1350641006,,4,San Ramon
1350641007,,4,Santo Rosario
1350642000,,3,Sinait
1350642001,,4,Aguing
1350642002,,4,Baliw
1350642003,,4,Ballaigui
1350642004,,4,Baracbac
1350642005,,4,Barikir
1350642006,,4,Battog
1350642007,,4,Binacud
1350642008,,4,Cabangtalan
1350642009,,4,Cabarambanan
1350642010,,4,Cabulalaan
1350642011,,4,Cadanglaan
1350642012,,4,Calanutian
1350642013,,4,Calingayan
1350642014,,4,Curtin
1350642015,,4,Dadalaquiten Norte
1350642016,,4,Dadalaquiten Sur
1350642017,,4,Dean Leopoldo Yabes
1350642018,,4,Duyayyat
1350642019,,4,Jordan
1350642020,,4,Katipunan
1350642021,,4,Macabiag
1350642022,,4,Magsaysay
1350642023,,4,Marnay
1350642024,,4,Masadag
1350642025,,4,Nagbalioartian
1350642026,,4,Nagcullooban
1350642027,,4,Nagongburan
1350642028,,4,Namnama
1350642029,,4,Pacis
1350642030,,4,Paratong
1350642031,,4,Purag
1350642032,,4,Quibit-Quibit
1350642033,,4,Quimmallogong
1350642034,,4,Rang-Ay
1350642035,,4,Ricudo
1350642036,,4,Sabañgan
1350642037,,4,Sallacapo
1350642038,,4,Santa Cruz
1350642039,,4,Sapriana
1350642040,,4,Tapao
1350642041,,4,Teppeng
1350642042,,4,Tubigay
1350642043,,4,Ubbog
1350642044,,4,Zapat
1350643000,,3,Sugpon
1350643001,,4,Balbalayang
1350643002,,4,Banga
1350643003,,4,Caoayan
1350643004,,4,Danac
1350643005,,4,Licungan
1350643006,,4,Pangotan
1350644000,,3,Suyo
1350644001,,4,Baringcucurong
1350644002,,4,Cabugao
1350644003,,4,Man-Atong
1350644004,,4,Patoc-Ao
1350644005,,4,Poblacion
1350644006,,4,Suyo Proper
1350644007,,4,Urzadan
1350644008,,4,Uso
1350645000,,3,Tagudin
1350645001,,4,Ag-Aguman
1350645002,,4,Ambalayat
1350645003,,4,Baracbac
1350645004,,4,Bario-An
1350645005,,4,Baritao
1350645006,,4,Becques
1350645007,,4,Bimmanga
1350645008,,4,Bio
1350645009,,4,Bitalag
1350645010,,4,Borono
1350645011,,4,Bucao East
1350645012,,4,Bucao West
1350645013,,4,Cabaroan
1350645014,,4,Cabugbugan
1350645015,,4,Cabulanglangan
1350645016,,4,Dacutan
1350645017,,4,Dardarat
1350645018,,4,Del Pilar
1350645019,,4,Farola
1350645020,,4,Gabur
1350645021,,4,Garitan
1350645022,,4,Jardin
1350645023,,4,Lacong
1350645024,,4,Lantag
1350645025,,4,Las-Ud
1350645026,,4,Libtong
1350645027,,4,Lubnac
1350645028,,4,Magsaysay
1350645029,,4,Malacañang
1350645030,,4,Pacac
1350645031,,4,Pallogan
1350645032,,4,Pudoc East
1350645033,,4,Pudoc West
1350645034,,4,Pula
1350645035,,4,Quirino
1350645036,,4,Ranget
1350645037,,4,Rizal
1350645038,,4,Salvacion
1350645039,,4,San Miguel
1350645040,,4,Sawat
1350645041,,4,Tallaoen
1350645042,,4,Tampugo
1350645043,,4,Tarangotong
1350646000,,3,Vigan City
1350646001,,4,Beddeng Daya
1350646002,,4,Beddeng Laud
1350646003,,4,Bongtolan
1350646004,,4,Bulala
1350646005,,4,Cabalangegan
1350646006,,4,Cabaroan Daya
1350646007,,4,Cabaroan Laud
1350646008,,4,Camangaan
1350646009,,4,Capangpangan
1350646010,,4,Mindoro
1350646011,,4,Nagsangalan
1350646012,,4,Pantay Daya
1350646013,,4,Pantay Fatima
1350646014,,4,Pantay Laud
1350646015,,4,Paoa
1350646016,,4,Paratong
1350646017,,4,Pong-Ol
1350646018,,4,Purok-A-Bassit
1350646019,,4,Purok-A-Dackel
1350646020,,4,Raois
1350646021,,4,Rugsuanan
1350646022,,4,Salindeg
1350646023,,4,San Jose
1350646024,,4,San Julian Norte
1350646025,,4,San Julian Sur
1350646026,,4,San Pedro
1350646027,,4,Tamag
1350646028,,4,Ayusan Norte
1350646029,,4,Ayusan Sur
1350646030,,4,Barangay I
1350646031,,4,Barangay II
1350646032,,4,Barangay III
1350646033,,4,Barangay IV
1350646034,,4,Barangay IX
1350646035,,4,Barangay V
1350646036,,4,Barangay VI
1350646037,,4,Barangay VII
1350646038,,4,Barangay VIII
1350646039,,4,Barraca
1390000000,,2,La Union
1390736000,,3,Agoo
1390736001,,4,San Marcos
1390736002,,4,San Miguel
1390736003,,4,San Nicolas Central
1390736004,,4,San Nicolas East
1390736005,,4,San Nicolas Norte
1390736006,,4,San Nicolas Sur
1390736007,,4,San Nicolas West
1390736008,,4,San Pedro
1390736009,,4,San Roque East
1390736010,,4,San Roque West
1390736011,,4,San Vicente Norte
1390736012,,4,San Vicente Sur
1390736013,,4,Santa Ana
1390736014,,4,Santa Barbara
1390736015,,4,Santa Fe
1390736016,,4,Santa Maria
1390736017,,4,Santa Monica
1390736018,,4,Santa Rita East
1390736019,,4,Santa Rita Norte
1390736020,,4,Santa Rita Sur
1390736021,,4,Santa Rita West
1390736022,,4,Ambitacay
1390736023,,4,Balawarte
1390736024,,4,Capas
1390736025,,4,Consolacion
1390736026,,4,Macalva Central
1390736027,,4,Macalva Norte
1390736028,,4,Macalva Sur
1390736029,,4,Nazareno
1390736030,,4,Purok
1390736031,,4,San Agustin East
1390736032,,4,San Agustin Norte
1390736033,,4,San Agustin Sur
1390736034,,4,San Antonino
1390736035,,4,San Antonio
1390736036,,4,San Francisco
1390736037,,4,San Isidro
1390736038,,4,San Joaquin Norte
1390736039,,4,San Joaquin Sur
1390736040,,4,San Jose Norte
1390736041,,4,San Jose Sur
1390736042,,4,San Juan
1390736043,,4,San Julian Central
1390736044,,4,San Julian East
1390736045,,4,San Julian Norte
1390736046,,4,San Julian West
1390736047,,4,San Manuel Norte
1390736048,,4,San Manuel Sur
1390736049,,4,Santa Rita
1390737000,,3,Aringay
1390737001,,4,Alaska
1390737002,,4,Basca
1390737003,,4,Dulao
1390737004,,4,Gallano
1390737005,,4,Macabato
1390737006,,4,Manga
1390737007,,4,Pangao-Aoan East
1390737008,,4,Pangao-Aoan West
1390737009,,4,Poblacion
1390737010,,4,Samara
1390737011,,4,San Antonio
1390737012,,4,San Benito Norte
1390737013,,4,San Benito Sur
1390737014,,4,San Eugenio
1390737015,,4,San Juan East
1390737016,,4,San Juan West
1390737017,,4,San Simon East
1390737018,,4,San Simon West
1390737019,,4,Santa Cecilia
1390737020,,4,Santa Lucia
1390737021,,4,Santa Rita East
1390737022,,4,Santa Rita West
1390737023,,4,Santo Rosario East
1390737024,,4,Santo Rosario West
1390738000,,3,Bacnotan
1390738001,,4,Agtipal
1390738002,,4,Arosip
1390738003,,4,Bacqui
1390738004,,4,Bacsil
1390738005,,4,Bagutot
1390738006,,4,Ballogo
1390738007,,4,Baroro
1390738008,,4,Bitalag
1390738009,,4,Bulala
1390738010,,4,Burayoc
1390738011,,4,Bussaoit
1390738012,,4,Cabaroan
1390738013,,4,Cabarsican
1390738014,,4,Cabugao
1390738015,,4,Calautit
1390738016,,4,Carcarmay
1390738017,,4,Casiaman
1390738018,,4,Galongen
1390738019,,4,Guinabang
1390738020,,4,Legleg
1390738021,,4,Lisqueb
1390738022,,4,Mabanengbeng 1st
1390738023,,4,Mabanengbeng 2nd
1390738024,,4,Maragayap
1390738025,,4,Nagatiran
1390738026,,4,Nagsaraboan
1390738027,,4,Nagsimbaanan
1390738028,,4,Nangalisan
1390738029,,4,Narra
1390738030,,4,Ortega
1390738031,,4,Oya-Oy
1390738032,,4,Paagan
1390738033,,4,Pandan
1390738034,,4,Pang-Pang
1390738035,,4,Poblacion
1390738036,,4,Quirino
1390738037,,4,Raois
1390738038,,4,Salincob
1390738039,,4,San Martin
1390738040,,4,Santa Cruz
1390738041,,4,Santa Rita
1390738042,,4,Sapilang
1390738043,,4,Sayoan
1390738044,,4,Sipulo
1390738045,,4,Tammocalao
1390738046,,4,Ubbog
1390738047,,4,Zaragosa
1390739000,,3,Bagulin
1390739001,,4,Alibangsay
1390739002,,4,Baay
1390739003,,4,Cambaly
1390739004,,4,Cardiz
1390739005,,4,Dagup
1390739006,,4,Libbo
1390739007,,4,Suyo
1390739008,,4,Tagudtud
1390739009,,4,Tio-Angan
1390739010,,4,Wallayan
1390740000,,3,Balaoan
1390740001,,4,Almieda
1390740002,,4,Antonino
1390740003,,4,Apatut
1390740004,,4,Ar-Arampang
1390740005,,4,Baracbac Este
1390740006,,4,Baracbac Oeste
1390740007,,4,Bet-Ang
1390740008,,4,Bulbulala
1390740009,,4,Bungol
1390740010,,4,Butubut Este
1390740011,,4,Butubut Norte
1390740012,,4,Butubut Oeste
1390740013,,4,Butubut Sur
1390740014,,4,Cabuaan Oeste
1390740015,,4,Calliat
1390740016,,4,Calungbuyan
1390740017,,4,Camiling
1390740018,,4,Dr. Camilo Osias Poblacion
1390740019,,4,Guinaburan
1390740020,,4,Masupe
1390740021,,4,Nagsabaran Norte
1390740022,,4,Nagsabaran Sur
1390740023,,4,Nalasin
1390740024,,4,Napaset
1390740025,,4,Pa-O
1390740026,,4,Pagbennecan
1390740027,,4,Pagleddegan
1390740028,,4,Pantar Norte
1390740029,,4,Pantar Sur
1390740030,,4,Paraoir
1390740031,,4,Patpata
1390740032,,4,Sablut
1390740033,,4,San Pablo
1390740034,,4,Sinapangan Norte
1390740035,,4,Sinapangan Sur
1390740036,,4,Tallipugo
1390741000,,3,Bangar
1390741001,,4,Agdeppa
1390741002,,4,Alzate
1390741003,,4,Bangaoilan East
1390741004,,4,Bangaoilan West
1390741005,,4,Barraca
1390741006,,4,Cadapli
1390741007,,4,Caggao
1390741008,,4,Central East No. 1
1390741009,,4,Central East No. 2
1390741010,,4,Central West No. 1
1390741011,,4,Central West No. 2
1390741012,,4,Central West No. 3
1390741013,,4,Consuegra
1390741014,,4,General Prim East
1390741015,,4,General Prim West
1390741016,,4,General Terrero
1390741017,,4,Luzong Norte
1390741018,,4,Luzong Sur
1390741019,,4,Maria Cristina East
1390741020,,4,Maria Cristina West
1390741021,,4,Mindoro
1390741022,,4,Nagsabaran
1390741023,,4,Paratong No. 3
1390741024,,4,Paratong No. 4
1390741025,,4,Paratong Norte
1390741026,,4,Quintarong
1390741027,,4,Reyna Regente
1390741028,,4,Rissing
1390741029,,4,San Blas
1390741030,,4,San Cristobal
1390741031,,4,Sinapangan Norte
1390741032,,4,Sinapangan Sur
1390741033,,4,Ubbog
1390742000,,3,Bauang
1390742001,,4,Acao
1390742002,,4,Baccuit Norte
1390742003,,4,Baccuit Sur
1390742004,,4,Bagbag
1390742005,,4,Ballay
1390742006,,4,Bawanta
1390742007,,4,Boy-Utan
1390742008,,4,Bucayab
1390742009,,4,Cabalayangan
1390742010,,4,Cabisilan
1390742011,,4,Calumbaya
1390742012,,4,Carmay
1390742013,,4,Casilagan
1390742014,,4,Central East
1390742015,,4,Central West
1390742016,,4,Dili
1390742017,,4,Disso-Or
1390742018,,4,Guerrero
1390742019,,4,Lower San Agustin
1390742020,,4,Nagrebcan
1390742021,,4,Pagdalagan Sur
1390742022,,4,Palintucang
1390742023,,4,Palugsi-Limmansangan
1390742024,,4,Parian Este
1390742025,,4,Parian Oeste
1390742026,,4,Paringao
1390742027,,4,Payocpoc Norte Este
1390742028,,4,Payocpoc Norte Oeste
1390742029,,4,Payocpoc Sur
1390742030,,4,Pilar
1390742031,,4,Pottot
1390742032,,4,Pudoc
1390742033,,4,Pugo
1390742034,,4,Quinavite
1390742035,,4,Santa Monica
1390742036,,4,Santiago
1390742037,,4,Taberna
1390742038,,4,Upper San Agustin
1390742039,,4,Urayong
1390743000,,3,Burgos
1390743001,,4,Agpay
1390743002,,4,Bilis
1390743003,,4,Caoayan
1390743004,,4,Dalacdac
1390743005,,4,Delles
1390743006,,4,Imelda
1390743007,,4,Libtong
1390743008,,4,Linuan
1390743009,,4,Lower Tumapoc
1390743010,,4,New Poblacion
1390743011,,4,Old Poblacion
1390743012,,4,Upper Tumapoc
1390744000,,3,Caba
1390744001,,4,Bautista
1390744002,,4,Gana
1390744003,,4,Juan Cartas
1390744004,,4,Las-Ud
1390744005,,4,Liquicia
1390744006,,4,Poblacion Norte
1390744007,,4,Poblacion Sur
1390744008,,4,San Carlos
1390744009,,4,San Cornelio
1390744010,,4,San Fermin
1390744011,,4,San Gregorio
1390744012,,4,San Jose
1390744013,,4,Santiago Norte
1390744014,,4,Santiago Sur
1390744015,,4,Sobredillo
1390744016,,4,Urayong
1390744017,,4,Wenceslao
1390745000,,3,Luna
1390745001,,4,Alcala
1390745002,,4,Ayaoan
1390745003,,4,Barangobong
1390745004,,4,Barrientos
1390745005,,4,Bungro
1390745006,,4,Buselbusel
1390745007,,4,Cabalitocan
1390745008,,4,Cantoria No. 1
1390745009,,4,Cantoria No. 2
1390745010,,4,Cantoria No. 3
1390745011,,4,Cantoria No. 4
1390745012,,4,Carisquis
1390745013,,4,Darigayos
1390745014,,4,Magallanes
1390745015,,4,Magsiping
1390745016,,4,Mamay
1390745017,,4,Nagrebcan
1390745018,,4,Nalvo Norte
1390745019,,4,Nalvo Sur
1390745020,,4,Napaset
1390745021,,4,Oaqui No. 1
1390745022,,4,Oaqui No. 2
1390745023,,4,Oaqui No. 3
1390745024,,4,Oaqui No. 4
1390745025,,4,Pila
1390745026,,4,Pitpitac
1390745027,,4,Rimos No. 1
1390745028,,4,Rimos No. 2
1390745029,,4,Rimos No. 3
1390745030,,4,Rimos No. 4
1390745031,,4,Rimos No. 5
1390745032,,4,Rissing
1390745033,,4,Salcedo
1390745034,,4,Santo Domingo Norte
1390745035,,4,Santo Domingo Sur
1390745036,,4,Sucoc Norte
1390745037,,4,Sucoc Sur
1390745038,,4,Suyo
1390745039,,4,Tallaoen
1390745040,,4,Victoria
1390746000,,3,Naguilian
1390746001,,4,Aguioas
1390746002,,4,Al-Alinao Norte
1390746003,,4,Al-Alinao Sur
1390746004,,4,Ambaracao Norte
1390746005,,4,Ambaracao Sur
1390746006,,4,Angin
1390746007,,4,Balecbec
1390746008,,4,Bancagan
1390746009,,4,Baraoas Norte
1390746010,,4,Baraoas Sur
1390746011,,4,Bariquir
1390746012,,4,Bato
1390746013,,4,Bimmotobot
1390746014,,4,Cabaritan Norte
1390746015,,4,Cabaritan Sur
1390746016,,4,Casilagan
1390746017,,4,Dal-Lipaoen
1390746018,,4,Daramuangan
1390746019,,4,Guesset
1390746020,,4,Gusing Norte
1390746021,,4,Gusing Sur
1390746022,,4,Imelda
1390746023,,4,Lioac Norte
1390746024,,4,Lioac Sur
1390746025,,4,Magungunay
1390746026,,4,Mamat-Ing Norte
1390746027,,4,Mamat-Ing Sur
1390746028,,4,Nagsidorisan
1390746029,,4,Natividad
1390746030,,4,Ortiz
1390746031,,4,Ribsuan
1390746032,,4,San Antonio
1390746033,,4,San Isidro
1390746034,,4,Sili
1390746035,,4,Suguidan Norte
1390746036,,4,Suguidan Sur
1390746037,,4,Tuddingan
1390747000,,3,Pugo
1390747001,,4,Ambalite
1390747002,,4,Ambangonan
1390747003,,4,Cares
1390747004,,4,Cuenca
1390747005,,4,Duplas
1390747006,,4,Maoasoas Norte
1390747007,,4,Maoasoas Sur
1390747008,,4,Palina
1390747009,,4,Poblacion East
1390747010,,4,Poblacion West
1390747011,,4,San Luis
1390747012,,4,Saytan
1390747013,,4,Tavora East
1390747014,,4,Tavora Proper
1390748000,,3,Rosario
1390748001,,4,Alipang
1390748002,,4,Ambangonan
1390748003,,4,Amlang
1390748004,,4,Bacani
1390748005,,4,Bangar
1390748006,,4,Bani
1390748007,,4,Benteng-Sapilang
1390748008,,4,Cadumanian
1390748009,,4,Camp One
1390748010,,4,Carunuan East
1390748011,,4,Carunuan West
1390748012,,4,Casilagan
1390748013,,4,Cataguingtingan
1390748014,,4,Concepcion
1390748015,,4,Damortis
1390748016,,4,Gumot-Nagcolaran
1390748017,,4,Inabaan Norte
1390748018,,4,Inabaan Sur
1390748019,,4,Marcos
1390748020,,4,Nagtagaan
1390748021,,4,Nangcamotian
1390748022,,4,Parasapas
1390748023,,4,Poblacion East
1390748024,,4,Poblacion West
1390748025,,4,Puzon
1390748026,,4,Rabon
1390748027,,4,San Jose
1390748028,,4,Subusub
1390748029,,4,Tabtabungao
1390748030,,4,Tanglag
1390748031,,4,Tay-Ac
1390748032,,4,Udiao
1390748033,,4,Vila
1390749000,,3,San Fernando City
1390749001,,4,Abut
1390749002,,4,Apaleng
1390749003,,4,Bacsil
1390749004,,4,Bangbangolan
1390749005,,4,Bangcusay
1390749006,,4,Barangay I
1390749007,,4,Barangay II
1390749008,,4,Barangay III
1390749009,,4,Barangay IV
1390749010,,4,Baraoas
1390749011,,4,Bato
1390749012,,4,Biday
1390749013,,4,Birunget
1390749014,,4,Bungro
1390749015,,4,Cabaroan
1390749016,,4,Cabarsican
1390749017,,4,Cadaclan
1390749018,,4,Calabugao
1390749019,,4,Camansi
1390749020,,4,Canaoay
1390749021,,4,Carlatan
1390749022,,4,Catbangen
1390749023,,4,Dallangayan Este
